Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,Children,total_spent,num_of_purchases,AcceptedCmp,Age,Family_Members,Joined_year,Joined_month,Days_Since_Enrollment,Marital_Status_Alone,Marital_Status_Together,Cluster_Label
1952,1.0,67433.0,51,4,0,0,2,992.0,28.0,1,71.0,4,2013,7,509,0.0,1.0,1
1967,2.0,77766.0,97,6,0,1,1,1529.0,34.0,1,56.0,3,2013,2,653,0.0,1.0,3
1972,1.0,74716.0,92,4,0,0,1,860.0,17.0,0,51.0,3,2013,12,363,0.0,1.0,1
1963,1.0,68118.0,51,6,0,0,1,928.0,23.0,0,60.0,2,2013,10,415,1.0,0.0,0
1970,2.0,55158.0,72,7,0,1,2,418.0,18.0,0,53.0,4,2012,7,860,0.0,1.0,2
1955,0.0,62972.0,39,6,0,1,1,587.0,16.0,0,68.0,3,2012,3,1004,0.0,1.0,1
1975,1.0,74190.0,49,2,0,0,1,641.0,19.0,0,48.0,3,2014,12,2,0.0,1.0,2
1976,1.0,39356.0,21,6,0,0,2,23.0,4.0,1,47.0,4,2014,3,263,0.0,1.0,2
1969,1.0,76653.0,91,2,0,0,0,2279.0,23.0,2,54.0,2,2013,8,478,0.0,1.0,1
1973,2.0,35860.0,37,5,0,0,2,49.0,6.0,1,50.0,3,2014,5,202,1.0,0.0,0
1983,2.0,90687.0,98,2,0,1,0,1779.0,17.0,1,40.0,1,2013,5,564,1.0,0.0,3
1982,2.0,73450.0,85,3,0,0,0,1804.0,27.0,2,41.0,2,2013,5,574,0.0,1.0,3
1960,1.0,31454.0,40,8,0,0,2,48.0,8.0,0,63.0,4,2013,6,548,0.0,1.0,2
1952,1.0,47139.0,2,7,0,1,2,83.0,7.0,0,71.0,3,2014,6,187,1.0,0.0,0
1975,1.0,83829.0,78,1,0,1,0,1862.0,17.0,3,48.0,1,2013,8,484,1.0,0.0,3
1963,2.0,53378.0,41,8,0,1,2,793.0,29.0,0,60.0,4,2012,9,804,0.0,1.0,2
1970,1.0,19656.0,94,7,0,0,1,84.0,9.0,0,53.0,3,2013,8,492,0.0,1.0,2
1948,2.0,45579.0,10,6,0,0,1,183.0,10.0,0,75.0,3,2013,8,474,0.0,1.0,2
1958,0.0,85485.0,73,2,0,0,0,1383.0,19.0,0,65.0,1,2014,6,169,1.0,0.0,0
1944,1.0,55956.0,22,4,0,0,0,999.0,16.0,1,79.0,2,2014,7,156,0.0,1.0,1
1963,2.0,64191.0,30,3,0,0,1,825.0,24.0,0,60.0,2,2013,1,684,1.0,0.0,0
1972,1.0,38808.0,21,8,0,1,1,246.0,14.0,1,51.0,2,2012,8,833,1.0,0.0,0
1966,2.0,57183.0,51,8,0,0,2,610.0,25.0,0,57.0,4,2013,3,628,0.0,1.0,2
1968,2.0,23748.0,97,8,0,0,1,76.0,9.0,0,55.0,2,2012,11,746,1.0,0.0,0
1971,1.0,66303.0,56,8,0,0,1,1286.0,22.0,1,52.0,3,2013,2,649,0.0,1.0,1
1975,2.0,37368.0,4,6,0,0,1,30.0,4.0,1,48.0,3,2013,12,356,0.0,1.0,2
1964,1.0,40800.0,77,7,1,0,3,99.0,8.0,0,59.0,5,2013,1,705,0.0,1.0,2
1978,1.0,71847.0,95,3,0,0,0,1192.0,22.0,1,45.0,1,2012,9,807,1.0,0.0,0
1975,1.0,46149.0,36,5,0,0,1,362.0,18.0,0,48.0,3,2013,11,373,0.0,1.0,1
1983,1.0,78687.0,13,2,0,1,0,2130.0,19.0,1,40.0,2,2012,9,820,0.0,1.0,3
1971,0.0,49118.0,90,7,0,1,0,1229.0,28.0,2,52.0,1,2012,8,841,1.0,0.0,3
1957,2.0,37633.0,49,9,0,0,2,38.0,6.0,0,66.0,4,2012,9,808,0.0,1.0,2
1951,2.0,39767.0,18,8,0,0,0,485.0,17.0,0,72.0,2,2013,7,504,0.0,1.0,2
1951,0.0,26997.0,89,7,0,0,0,434.0,13.0,0,72.0,2,2012,5,940,0.0,1.0,2
1970,1.0,33986.0,43,7,0,0,1,44.0,5.0,0,53.0,2,2013,3,633,1.0,0.0,0
1972,2.0,57091.0,82,7,0,1,1,496.0,18.0,1,51.0,3,2012,11,744,0.0,1.0,2
1969,0.0,46831.0,84,4,0,0,2,78.0,7.0,0,54.0,4,2013,8,488,0.0,1.0,2
1972,2.0,83151.0,80,2,0,1,0,2346.0,23.0,3,51.0,2,2013,10,431,0.0,1.0,3
1971,1.0,52531.0,68,6,0,0,0,794.0,21.0,0,52.0,2,2012,12,707,0.0,1.0,1
1956,1.0,15759.0,12,7,0,0,0,17.0,4.0,0,67.0,2,2013,5,577,0.0,1.0,2
1971,1.0,22804.0,75,9,0,0,1,26.0,5.0,0,52.0,2,2013,7,494,1.0,0.0,0
1973,0.0,43050.0,10,5,0,0,1,76.0,8.0,0,50.0,3,2014,3,264,0.0,1.0,2
1977,2.0,42997.0,91,7,0,0,2,15.0,4.0,0,46.0,3,2013,7,513,1.0,0.0,0
1963,2.0,48918.0,21,4,0,0,2,62.0,7.0,0,60.0,3,2014,12,3,1.0,0.0,0
1954,2.0,60033.0,28,2,0,0,1,198.0,10.0,0,69.0,3,2014,3,253,0.0,1.0,2
1978,2.0,34043.0,97,9,0,0,1,49.0,5.0,0,45.0,3,2013,10,408,0.0,1.0,2
1966,1.0,57811.0,49,5,0,0,1,802.0,25.0,1,57.0,3,2013,6,531,0.0,1.0,1
1946,1.0,78569.0,14,1,0,1,0,1736.0,15.0,1,77.0,2,2014,2,291,0.0,1.0,3
1978,1.0,7500.0,5,6,0,0,2,57.0,10.0,0,45.0,3,2012,12,710,1.0,0.0,0
1971,2.0,117416.25,37,1,0,0,1,59.0,2.0,0,52.0,3,2013,4,610,0.0,1.0,1
1953,1.0,94384.0,62,2,0,1,0,2302.0,18.0,3,70.0,2,2013,4,613,0.0,1.0,3
1985,0.0,23148.0,83,7,0,0,0,37.0,6.0,0,38.0,2,2014,2,292,0.0,1.0,2
1970,1.0,44267.0,48,9,0,0,2,310.0,16.0,0,53.0,3,2013,2,650,1.0,0.0,0
1979,1.0,71626.0,94,3,0,0,0,1305.0,19.0,1,44.0,2,2012,1,1061,0.0,1.0,1
1966,1.0,60894.0,61,7,0,0,1,832.0,26.0,0,57.0,3,2013,6,527,0.0,1.0,1
1976,1.0,50200.0,70,8,0,0,2,401.0,19.0,0,47.0,4,2013,3,643,0.0,1.0,2
1965,2.0,81051.0,43,2,0,0,0,1501.0,23.0,2,58.0,2,2014,5,198,0.0,1.0,3
1982,1.0,65169.0,23,6,0,1,0,1189.0,28.0,4,41.0,2,2014,1,327,0.0,1.0,3
1972,1.0,59868.0,37,6,0,0,1,1194.0,32.0,0,51.0,3,2013,7,503,0.0,1.0,1
1960,2.0,65695.0,50,4,0,0,1,656.0,21.0,0,63.0,3,2014,1,310,0.0,1.0,2
1956,2.0,64857.0,78,4,0,0,0,1540.0,23.0,0,67.0,1,2012,11,744,1.0,0.0,0
1965,2.0,45143.0,74,7,0,0,1,311.0,15.0,0,58.0,3,2013,8,468,0.0,1.0,2
1955,0.0,74805.0,14,2,0,0,1,820.0,26.0,0,68.0,3,2013,6,544,0.0,1.0,1
1989,0.0,59060.0,77,4,0,0,1,274.0,14.0,0,34.0,3,2014,11,36,0.0,1.0,2
1962,2.0,27238.0,39,9,0,0,2,57.0,9.0,0,61.0,3,2013,4,596,1.0,0.0,0
1965,1.0,47009.0,89,4,0,0,1,448.0,17.0,0,58.0,3,2013,1,696,0.0,1.0,2
1973,0.0,46094.0,62,7,0,0,2,44.0,5.0,0,50.0,4,2014,10,62,0.0,1.0,2
1972,1.0,40321.0,59,7,0,0,2,102.0,8.0,0,51.0,4,2013,7,496,0.0,1.0,2
1984,1.0,37235.0,68,4,0,0,1,61.0,5.0,0,39.0,3,2014,1,339,0.0,1.0,2
1960,2.0,81843.0,13,3,0,0,0,1643.0,27.0,0,63.0,2,2013,4,594,0.0,1.0,1
1958,2.0,46692.0,37,6,0,0,1,397.0,15.0,0,65.0,3,2013,6,549,0.0,1.0,2
1968,1.0,77382.0,36,1,0,0,1,1121.0,26.0,1,55.0,3,2014,7,159,0.0,1.0,1
1977,1.0,37774.0,28,9,1,1,2,473.0,16.0,1,46.0,3,2012,3,1003,1.0,0.0,0
1974,0.0,18393.0,2,8,0,0,1,50.0,8.0,0,49.0,3,2014,3,253,0.0,1.0,2
1962,2.0,72828.0,17,7,0,0,1,1678.0,28.0,0,61.0,3,2013,2,661,0.0,1.0,1
1982,1.0,24711.0,86,7,0,0,0,58.0,7.0,0,41.0,2,2014,4,233,0.0,1.0,2
1975,2.0,45503.0,54,5,0,0,1,170.0,9.0,0,48.0,3,2013,9,438,0.0,1.0,2
1982,2.0,6560.0,2,17,0,0,0,373.0,2.0,0,41.0,1,2013,12,360,1.0,0.0,0
1945,2.0,71604.0,3,4,0,1,0,1196.0,17.0,1,78.0,2,2013,11,385,0.0,1.0,3
1979,1.0,27244.0,84,7,0,0,1,101.0,8.0,0,44.0,3,2014,7,157,0.0,1.0,2
1969,1.0,48752.0,8,9,0,1,2,316.0,17.0,0,54.0,4,2012,12,725,0.0,1.0,2
1962,1.0,71434.0,4,4,0,0,1,1400.0,21.0,2,61.0,3,2013,9,445,0.0,1.0,1
1948,1.0,90842.0,57,1,0,0,0,1424.0,27.0,0,75.0,1,2013,7,496,1.0,0.0,0
1978,2.0,88097.0,24,9,0,1,1,844.0,20.0,3,45.0,3,2012,8,841,0.0,1.0,3
1975,1.0,51948.0,51,5,0,0,1,311.0,13.0,0,48.0,3,2013,9,446,0.0,1.0,1
1982,1.0,71853.0,29,1,0,0,0,1149.0,17.0,0,41.0,2,2013,8,489,0.0,1.0,1
1983,2.0,35876.0,13,6,0,0,0,129.0,8.0,0,40.0,2,2014,4,231,0.0,1.0,2
1952,1.0,40049.0,23,6,0,0,1,32.0,5.0,0,71.0,2,2013,10,417,1.0,0.0,0
1982,1.0,39660.0,36,9,0,1,1,299.0,14.0,0,41.0,2,2012,8,851,1.0,0.0,0
1962,1.0,50127.0,88,6,0,0,1,320.0,13.0,1,61.0,3,2014,5,192,0.0,1.0,2
1977,2.0,43263.0,2,5,0,0,1,441.0,16.0,0,46.0,3,2012,11,746,0.0,1.0,2
1949,2.0,62845.0,3,8,0,1,2,1178.0,28.0,1,74.0,4,2012,1,1062,0.0,1.0,3
1990,1.0,18929.0,15,6,0,0,0,85.0,6.0,0,33.0,2,2013,2,659,0.0,1.0,2
1982,0.0,24367.0,58,9,0,0,1,24.0,4.0,0,41.0,2,2013,3,627,1.0,0.0,0
1975,1.0,33249.0,11,6,0,0,1,112.0,8.0,0,48.0,2,2013,2,655,1.0,0.0,0
1959,0.0,26887.0,27,6,0,0,1,30.0,5.0,0,64.0,3,2013,10,431,0.0,1.0,2
1983,2.0,50150.0,32,5,0,0,0,410.0,16.0,0,40.0,2,2013,6,535,0.0,1.0,2
1976,1.0,62061.0,12,6,0,0,1,800.0,24.0,1,47.0,3,2013,8,463,0.0,1.0,1
1962,2.0,85696.0,88,1,0,1,0,1313.0,20.0,0,61.0,1,2013,3,642,1.0,0.0,3
1956,2.0,76542.0,91,2,0,0,0,1483.0,23.0,0,67.0,2,2013,3,617,0.0,1.0,1
1993,1.0,70515.0,12,2,0,1,0,1258.0,17.0,0,30.0,1,2013,10,412,1.0,0.0,3
1987,1.0,18227.0,21,8,0,0,1,28.0,4.0,0,36.0,3,2012,8,848,0.0,1.0,2
1965,1.0,69139.0,23,4,0,0,1,227.0,11.0,0,58.0,3,2014,1,314,0.0,1.0,2
1982,1.0,69109.0,10,4,0,1,0,1555.0,20.0,1,41.0,2,2012,9,817,0.0,1.0,3
1962,1.0,69627.0,35,5,0,0,1,861.0,23.0,0,61.0,2,2013,3,630,1.0,0.0,0
1978,1.0,38136.0,69,8,0,0,1,103.0,8.0,1,45.0,3,2013,4,594,0.0,1.0,2
1946,2.0,62159.0,68,4,0,0,0,634.0,19.0,0,77.0,1,2014,4,223,1.0,0.0,0
1963,1.0,80695.0,85,2,0,0,0,1918.0,19.0,0,60.0,1,2013,12,343,1.0,0.0,0
1971,2.0,33316.0,34,6,0,0,2,131.0,10.0,0,52.0,3,2013,4,606,1.0,0.0,0
1968,1.0,58554.0,55,7,0,0,2,586.0,22.0,0,55.0,4,2012,9,802,0.0,1.0,2
1992,0.0,17256.0,10,8,0,0,1,62.0,7.0,1,31.0,3,2013,11,379,0.0,1.0,2
1974,1.0,53034.0,30,8,0,0,2,447.0,22.0,0,49.0,3,2013,5,556,1.0,0.0,0
1950,0.0,52203.0,36,6,0,0,0,939.0,27.0,0,73.0,2,2012,7,859,0.0,1.0,1
1977,0.0,59601.0,14,8,0,0,1,797.0,15.0,1,46.0,2,2013,7,500,1.0,0.0,0
1958,2.0,75154.0,79,3,0,1,1,1143.0,16.0,0,65.0,2,2012,4,972,1.0,0.0,3
1976,1.0,47025.0,52,6,0,0,1,415.0,17.0,0,47.0,2,2013,7,514,1.0,0.0,0
1973,1.0,37971.0,97,8,0,0,1,30.0,5.0,0,50.0,3,2013,11,377,0.0,1.0,2
1968,2.0,41335.0,24,7,0,0,1,187.0,12.0,0,55.0,2,2013,12,346,1.0,0.0,0
1958,1.0,67267.0,0,2,0,0,1,251.0,11.0,0,65.0,3,2014,5,208,0.0,1.0,2
1975,1.0,57338.0,96,5,0,0,1,237.0,12.0,0,48.0,2,2014,4,222,1.0,0.0,0
1960,0.0,50523.0,89,6,0,0,2,91.0,8.0,0,63.0,4,2013,12,347,0.0,1.0,2
1965,2.0,35791.0,94,8,0,0,3,35.0,6.0,0,58.0,4,2013,6,550,1.0,0.0,0
1960,2.0,50611.0,98,6,0,0,1,493.0,22.0,1,63.0,2,2012,4,971,1.0,0.0,0
1969,2.0,56242.0,72,6,0,0,1,971.0,28.0,0,54.0,3,2013,3,644,0.0,1.0,1
1960,1.0,48904.0,1,8,0,0,1,371.0,17.0,0,63.0,2,2012,2,1029,1.0,0.0,0
1975,1.0,56243.0,26,5,0,0,3,396.0,20.0,0,48.0,4,2013,12,342,1.0,0.0,0
1985,1.0,21355.0,5,6,0,1,1,68.0,7.0,1,38.0,3,2013,8,474,0.0,1.0,2
1971,2.0,57420.0,22,7,0,0,1,322.0,15.0,1,52.0,3,2013,6,530,0.0,1.0,2
1970,2.0,51381.5,39,5,0,0,1,317.0,14.0,0,53.0,3,2013,1,702,0.0,1.0,2
1955,2.0,46390.0,56,7,0,0,1,222.0,10.0,0,68.0,2,2014,5,216,1.0,0.0,0
1956,0.0,54342.0,74,6,0,0,2,177.0,12.0,0,67.0,4,2013,3,640,0.0,1.0,2
1958,1.0,51381.5,87,5,0,0,2,45.0,5.0,0,65.0,4,2012,3,1003,0.0,1.0,2
1964,0.0,51381.5,49,7,0,0,2,21.0,4.0,0,59.0,3,2014,12,6,1.0,0.0,0
1973,1.0,20895.0,24,9,0,0,1,45.0,6.0,0,50.0,3,2012,6,910,0.0,1.0,2
1948,1.0,92344.0,9,1,0,0,0,1899.0,20.0,2,75.0,2,2014,1,326,0.0,1.0,1
1972,2.0,51381.5,17,7,0,0,1,42.0,5.0,0,51.0,3,2014,2,307,0.0,1.0,2
1976,0.0,26907.0,10,7,0,0,2,22.0,6.0,0,47.0,4,2013,8,474,0.0,1.0,2
1980,1.0,44964.0,35,8,0,0,2,41.0,5.0,0,43.0,4,2012,12,721,0.0,1.0,2
1979,1.0,75507.0,56,3,0,0,0,1440.0,21.0,0,44.0,2,2014,2,305,0.0,1.0,1
1972,2.0,53761.0,7,5,0,0,2,325.0,17.0,0,51.0,4,2013,11,392,0.0,1.0,2
1973,1.0,22682.0,51,4,0,0,1,95.0,10.0,0,50.0,3,2013,3,637,0.0,1.0,2
1972,2.0,38887.0,17,7,0,0,1,42.0,5.0,0,51.0,3,2014,2,307,0.0,1.0,2
1975,0.0,41658.0,30,4,0,0,2,72.0,6.0,0,48.0,3,2012,9,817,1.0,0.0,0
1972,2.0,29791.0,21,5,0,0,1,20.0,7.0,0,51.0,3,2014,5,206,0.0,1.0,2
1956,2.0,63915.0,2,5,0,0,2,789.0,23.0,0,67.0,4,2013,7,495,0.0,1.0,2
1974,1.0,39996.0,85,6,0,0,2,15.0,4.0,0,49.0,3,2014,5,199,1.0,0.0,0
1972,1.0,26759.0,65,6,0,0,1,59.0,8.0,0,51.0,2,2014,7,158,1.0,0.0,0
1968,2.0,63841.0,64,6,0,0,1,908.0,22.0,0,55.0,2,2013,4,595,1.0,0.0,0
1969,2.0,51039.0,11,7,0,0,2,417.0,14.0,0,54.0,4,2012,10,786,0.0,1.0,2
1961,1.0,60544.0,92,6,0,0,2,289.0,15.0,0,62.0,4,2012,8,834,0.0,1.0,2
1972,1.0,65685.0,54,5,0,0,1,769.0,21.0,0,51.0,3,2014,3,253,0.0,1.0,2
1953,1.0,37716.0,4,7,0,0,1,188.0,10.0,0,70.0,3,2014,4,230,0.0,1.0,2
1957,1.0,36864.0,53,8,0,1,1,354.0,14.0,0,66.0,2,2012,8,846,1.0,0.0,0
1970,2.0,44511.0,39,8,0,0,1,727.0,26.0,0,53.0,3,2012,12,727,0.0,1.0,2
1967,2.0,36947.0,49,9,0,0,2,146.0,11.0,0,56.0,4,2012,7,882,0.0,1.0,2
1951,2.0,47352.0,70,7,0,0,1,319.0,16.0,0,72.0,3,2013,11,398,0.0,1.0,2
1953,2.0,67087.0,40,4,0,0,1,794.0,22.0,0,70.0,3,2013,12,355,0.0,1.0,1
1950,1.0,57045.0,40,3,0,0,1,454.0,18.0,0,73.0,3,2012,8,850,0.0,1.0,2
1953,2.0,36957.0,43,9,0,1,2,152.0,11.0,0,70.0,3,2012,6,911,1.0,0.0,0
1977,2.0,69389.0,17,4,0,0,1,797.0,22.0,0,46.0,3,2012,9,800,0.0,1.0,1
1972,1.0,80134.0,40,6,0,1,1,1690.0,16.0,3,51.0,3,2013,5,566,0.0,1.0,3
1969,2.0,43142.0,84,7,0,0,2,20.0,4.0,0,54.0,4,2014,2,292,0.0,1.0,2
1944,1.0,80589.0,25,1,0,1,0,1428.0,21.0,1,79.0,2,2014,1,319,0.0,1.0,3
1990,1.0,34412.0,62,9,0,0,1,209.0,11.0,0,33.0,2,2013,2,662,1.0,0.0,0
1979,1.0,57537.0,83,4,0,0,1,545.0,19.0,0,44.0,2,2013,10,427,1.0,0.0,0
1966,0.0,22634.0,47,8,0,0,0,96.0,6.0,0,57.0,2,2013,1,690,0.0,1.0,2
1948,1.0,51315.0,45,2,0,0,0,222.0,10.0,0,75.0,2,2014,2,287,0.0,1.0,2
1972,1.0,36026.0,34,6,0,0,3,61.0,7.0,0,51.0,5,2014,3,266,0.0,1.0,2
1973,1.0,24639.0,3,6,0,0,2,44.0,9.0,0,50.0,4,2014,1,313,0.0,1.0,2
1972,2.0,34578.0,1,6,0,0,3,8.0,4.0,0,51.0,5,2014,11,33,0.0,1.0,2
1972,0.0,65704.0,18,1,0,0,0,817.0,23.0,0,51.0,1,2013,10,420,1.0,0.0,0
1966,1.0,63810.0,45,8,0,0,1,1371.0,23.0,1,57.0,2,2012,11,756,1.0,0.0,0
1969,2.0,54132.0,81,7,0,0,1,42.0,5.0,0,54.0,3,2014,2,294,0.0,1.0,2
1959,1.0,18690.0,77,8,0,0,0,60.0,5.0,0,64.0,2,2012,12,709,0.0,1.0,2
1970,1.0,28164.0,23,7,0,0,1,78.0,9.0,0,53.0,3,2013,4,611,0.0,1.0,2
1974,2.0,34596.0,48,8,0,0,1,23.0,4.0,0,49.0,3,2013,4,603,0.0,1.0,2
1972,2.0,43269.0,61,8,0,0,1,19.0,4.0,0,51.0,3,2013,9,447,0.0,1.0,2
1958,0.0,38741.0,60,7,0,0,2,61.0,7.0,0,65.0,3,2014,3,252,1.0,0.0,0
1972,1.0,31907.0,75,7,0,0,0,449.0,14.0,0,51.0,1,2013,4,613,1.0,0.0,0
1983,2.0,27100.0,64,7,0,0,1,37.0,5.0,0,40.0,3,2013,5,582,0.0,1.0,2
1973,0.0,31163.0,54,6,0,0,1,38.0,5.0,0,50.0,2,2014,2,297,1.0,0.0,0
1985,1.0,92533.0,84,2,0,0,0,1131.0,23.0,2,38.0,2,2013,12,353,0.0,1.0,1
1973,1.0,34853.0,75,6,0,0,2,34.0,7.0,0,50.0,3,2013,12,349,1.0,0.0,0
1967,1.0,70844.0,16,7,0,0,2,294.0,17.0,0,56.0,3,2013,10,403,1.0,0.0,0
1979,0.0,31086.0,79,8,0,0,2,48.0,6.0,1,44.0,4,2013,4,611,0.0,1.0,2
1961,1.0,60544.0,92,6,0,0,2,289.0,15.0,0,62.0,4,2012,8,834,0.0,1.0,2
1986,0.0,20491.0,16,7,0,0,0,30.0,4.0,0,37.0,2,2013,1,681,0.0,1.0,2
1964,1.0,42523.0,96,2,0,0,0,125.0,7.0,0,59.0,2,2014,4,228,0.0,1.0,2
1983,1.0,39922.0,30,8,0,0,1,156.0,9.0,0,40.0,3,2013,2,661,0.0,1.0,2
1952,1.0,33402.0,60,8,0,0,2,70.0,9.0,0,71.0,4,2013,7,507,0.0,1.0,2
1949,2.0,36408.0,11,6,0,0,2,22.0,4.0,0,74.0,4,2013,9,442,0.0,1.0,2
1979,1.0,21645.0,75,9,0,1,1,65.0,9.0,0,44.0,3,2012,3,1003,0.0,1.0,2
1948,2.0,78427.0,36,3,0,1,0,1930.0,23.0,1,75.0,1,2012,10,774,1.0,0.0,3
1946,1.0,82657.0,71,4,0,0,0,2283.0,23.0,2,77.0,2,2013,9,436,0.0,1.0,1
1958,1.0,51876.0,88,1,0,0,0,310.0,13.0,0,65.0,2,2013,10,418,0.0,1.0,1
1971,0.0,78041.0,93,2,0,0,0,1319.0,18.0,0,52.0,2,2012,12,721,0.0,1.0,1
1957,1.0,52852.0,93,8,0,0,1,879.0,26.0,1,66.0,3,2012,1,1060,0.0,1.0,1
1982,2.0,70038.0,54,2,0,0,0,1244.0,17.0,0,41.0,2,2013,10,408,0.0,1.0,1
1973,0.0,69401.0,41,2,0,0,1,690.0,17.0,0,50.0,3,2014,3,259,0.0,1.0,2
1972,1.0,46053.0,46,5,0,0,1,209.0,12.0,0,51.0,3,2013,2,658,0.0,1.0,2
1965,1.0,77343.0,28,1,0,0,0,1134.0,17.0,0,58.0,2,2014,9,92,0.0,1.0,1
1953,1.0,73892.0,40,1,0,1,0,1507.0,23.0,0,70.0,1,2013,11,389,1.0,0.0,3
1967,2.0,40304.0,82,7,0,0,1,57.0,6.0,0,56.0,2,2013,9,433,1.0,0.0,0
1965,2.0,32727.0,38,8,0,0,0,529.0,17.0,0,58.0,2,2012,8,831,0.0,1.0,2
1969,1.0,68695.0,3,2,0,0,0,1091.0,16.0,0,54.0,2,2014,6,165,0.0,1.0,1
1971,1.0,43300.0,87,8,0,1,1,180.0,11.0,0,52.0,2,2012,10,785,1.0,0.0,0
1972,1.0,26290.0,49,6,0,0,2,77.0,10.0,0,51.0,4,2013,12,371,0.0,1.0,2
1970,1.0,93790.0,16,2,0,1,0,2349.0,25.0,3,53.0,1,2014,12,5,1.0,0.0,3
1974,2.0,38410.0,65,6,0,1,0,534.0,18.0,0,49.0,2,2012,9,814,0.0,1.0,2
1950,2.0,64866.0,9,5,0,0,1,556.0,21.0,1,73.0,2,2014,1,315,1.0,0.0,0
1959,1.0,57957.0,24,3,1,0,1,637.0,25.0,0,64.0,3,2013,8,475,0.0,1.0,1
1955,2.0,46015.0,25,7,0,0,2,46.0,5.0,2,68.0,4,2014,4,238,0.0,1.0,2
1978,1.0,16531.0,43,7,0,0,1,44.0,9.0,0,45.0,3,2014,6,172,0.0,1.0,2
1986,2.0,28072.0,10,7,0,0,1,47.0,5.0,0,37.0,3,2013,8,487,0.0,1.0,2
1963,2.0,49476.0,29,2,0,0,1,795.0,22.0,0,60.0,2,2013,6,535,1.0,0.0,0
1953,1.0,50725.0,45,8,0,0,1,586.0,21.0,0,70.0,3,2013,2,662,0.0,1.0,2
1952,1.0,83844.0,57,1,0,0,0,1574.0,20.0,1,71.0,2,2013,12,367,0.0,1.0,1
1950,2.0,41145.0,20,3,0,0,2,13.0,4.0,0,73.0,4,2014,8,127,0.0,1.0,2
1970,1.0,67419.0,29,5,0,0,1,1471.0,25.0,0,53.0,3,2013,1,690,0.0,1.0,1
1970,0.0,23162.0,82,6,0,0,2,65.0,8.0,0,53.0,4,2013,12,351,0.0,1.0,2
1977,1.0,34380.0,68,8,0,0,1,175.0,12.0,0,46.0,3,2013,2,670,0.0,1.0,2
1966,1.0,34704.0,65,5,0,0,1,40.0,5.0,0,57.0,2,2013,4,589,1.0,0.0,0
1969,2.0,94871.0,99,7,0,1,2,1078.0,18.0,2,54.0,4,2012,1,1063,0.0,1.0,3
1958,1.0,65148.0,9,4,0,0,1,1115.0,21.0,0,65.0,3,2012,11,751,0.0,1.0,1
1954,1.0,39898.0,20,7,0,0,1,134.0,9.0,0,69.0,3,2013,12,370,0.0,1.0,2
1956,2.0,64857.0,78,4,0,0,0,1540.0,23.0,0,67.0,1,2012,11,744,1.0,0.0,0
1970,2.0,59892.0,26,3,0,0,1,87.0,7.0,0,53.0,3,2013,2,664,0.0,1.0,2
1987,2.0,41020.0,68,3,0,0,0,217.0,10.0,0,36.0,1,2013,10,405,1.0,0.0,0
1961,2.0,57072.0,79,5,0,0,1,1034.0,27.0,1,62.0,3,2014,1,317,0.0,1.0,2
1979,1.0,60474.0,25,7,0,0,1,1180.0,31.0,0,44.0,2,2013,1,702,1.0,0.0,0
1960,1.0,62807.0,83,5,0,0,1,819.0,23.0,0,63.0,3,2012,8,828,0.0,1.0,1
1981,0.0,19414.0,32,8,0,0,1,32.0,5.0,0,42.0,3,2013,10,417,0.0,1.0,2
1980,1.0,19107.0,49,7,0,0,1,46.0,6.0,0,43.0,3,2013,8,472,0.0,1.0,2
1976,0.0,75484.0,50,4,0,0,1,1159.0,18.0,0,47.0,3,2012,2,1033,0.0,1.0,1
1976,2.0,70379.0,84,4,0,0,1,860.0,25.0,0,47.0,2,2013,3,644,1.0,0.0,0
1970,2.0,79419.0,96,2,0,0,0,1631.0,15.0,0,53.0,2,2014,6,168,0.0,1.0,1
1946,2.0,64014.0,56,7,0,0,3,444.0,22.0,1,77.0,5,2014,10,62,0.0,1.0,2
1955,1.0,76998.0,85,6,0,0,1,1910.0,29.0,1,68.0,3,2013,11,401,0.0,1.0,1
1972,2.0,49854.0,63,6,0,0,1,380.0,18.0,0,51.0,3,2013,10,422,0.0,1.0,2
1971,2.0,60585.0,17,5,0,1,2,736.0,30.0,0,52.0,4,2013,6,531,0.0,1.0,2
1950,2.0,42873.0,11,8,0,0,2,269.0,15.0,0,73.0,3,2013,1,685,1.0,0.0,0
1988,1.0,87679.0,62,4,0,1,0,2510.625,29.0,3,35.0,2,2013,7,498,0.0,1.0,3
1978,1.0,57867.0,48,6,0,0,1,612.0,25.0,0,45.0,3,2013,1,696,0.0,1.0,1
1990,1.0,35765.0,86,6,0,0,1,75.0,8.0,0,33.0,3,2013,11,390,0.0,1.0,2
1959,1.0,65492.0,73,2,0,0,0,1045.0,26.0,0,64.0,2,2014,1,315,0.0,1.0,1
1977,1.0,32952.0,36,7,0,0,1,55.0,6.0,0,46.0,2,2013,1,694,1.0,0.0,0
1969,2.0,53374.0,34,9,0,1,1,1064.0,21.0,1,54.0,3,2012,8,843,0.0,1.0,3
1959,1.0,71706.0,16,5,0,0,1,1443.0,25.0,0,64.0,3,2012,11,754,0.0,1.0,1
1988,1.0,68487.0,48,4,0,0,0,1366.0,30.0,0,35.0,2,2013,1,693,0.0,1.0,1
1975,2.0,53253.0,61,5,0,0,2,436.0,19.0,0,48.0,4,2013,11,400,0.0,1.0,2
1973,0.0,31163.0,54,6,0,0,1,38.0,5.0,0,50.0,2,2014,2,297,1.0,0.0,0
